date,quality_grade,site,latitude,longitude,species,common_name,functional_group
2025-08-09,research,"Castle Beach, Falmouth",50.147175,-5.057747167,Necora puber,Velvet Swimming Crab,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14794786,-5.057282692,Venerida,Venus Clams ,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14725042,-5.057902316,Veneridae,Venus Clams ,SSF
2025-08-09,research,"Mount Batten Beach, Plymouth",50.35735734,-4.125134472,Lipophrys pholis,Shanny,MPS
2025-08-09,research,"Mount Batten Beach, Plymouth",50.3566264,-4.126448493,Lipophrys pholis,Shanny,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14704884,-5.058786012,Venus,Venus Clams ,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14685929,-5.058404831,Nerophis lumbriciformis,Worm Pipefish,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14794524,-5.056692213,Nerophis lumbriciformis,Worm Pipefish,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14705217,-5.057621287,Vertebrata lanosa,Wrack Siphon Weed,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14743833,-5.058038333,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.1474,-5.058068333,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14758058,-5.057698796,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.1478679,-5.056412593,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14774416,-5.057989188,Melitidae,Bivalve Scuds,DDF
2025-08-09,research,"Castle Beach, Falmouth",50.14749167,-5.058001667,Fucus vesiculosus,Bladder Wrack,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14715,-5.058281667,Rivularia bullata,Blistered Brook Weed,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14757058,-5.057698832,Mytilus edulis,Blue Mussel,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.147375,-5.057941667,Gnathophiurina,Brittle Stars,DDF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14751269,-5.057732871,Spirobranchus,Christmas Tree Worms,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Morchellium argus,Colonial Sea Squirt,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Corallina officinalis,Common Coralline,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14698667,-5.057996667,Corallina officinalis,Common Coralline,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14738359,-5.057633229,Littorina littorea,Common Periwinkle,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716705,-5.057931659,Palaemon serratus,Common Prawn,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14741811,-5.057345918,Corallinophycidae,Coralline Algae,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14738717,-5.05734197,Carcinidae,Crabs,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14697906,-5.057949415,Hymeniacidon perlevis,Crumb-of-bread Sponge,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14735833,-5.058146667,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14684722,-5.058094098,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Amphipholis squamata,Dwarf Brittle Stars,DDF
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Cancer pagurus,Edible Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.1474519,-5.057632188,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14709905,-5.057917037,Calliostoma zizyphinum,European Painted Top Shell,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14787713,-5.056352243,Mastocarpus stellatus,False Irish Moss,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14757,-5.058096667,Ulva flexuosa,Flexuous Gutweed,TFM
2025-08-09,needs_id,"Mount Batten Beach, Plymouth",50.35653444,-4.126685732,Schizoporella unicornis,Single Horn Bryozoan,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.147415,-5.05731,Dictyota dichotoma,Forked Ribbons,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Bunodactis verrucosa,Gem Anemone,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14737061,-5.057432748,Palaemon,Glass Shrimps,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14738431,-5.057392922,Lepidochitona cinerea,Grey Mail-shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14715833,-5.057995,Lepidochitona cinerea,Grey Mail-shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Lepidochitona cinerea,Grey Mail-shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716833,-5.057983333,Steromphala cineraria,Grey Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14784297,-5.056527592,Ulva intestinalis,Gutweed,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14709259,-5.057948015,Porcellana platycheles,Hairy Porcelain Crab,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.1474519,-5.057632188,Sabellaria alveolata,Honeycomb Worm,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14715236,-5.058075797,Chondrus crispus,Irish Moss,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Chondrus crispus,Irish Moss,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14785333,-5.057408333,Sargassum muticum,Japanese Wireweed,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14754,-5.05803,Ascophyllum nodosum,Knotted Wrack,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14744833,-5.057773333,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14735104,-5.057444906,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14740667,-5.057465,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Tritia reticulata,Netted Dogwhelk,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14715236,-5.058075797,Laminaria digitata,Oarweed,CFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14736833,-5.057933333,Patella,Patella Limpets,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14759545,-5.057725695,Patella,Patella Limpets,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Venerupis corrugata,Pullet Carpet Shell,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14757655,-5.057716409,Steromphala umbilicalis,Purple Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14752263,-5.057406845,Elysia viridis,Sap-sucking Slug,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14682,-5.058098333,Elysia viridis,Sap-sucking Slug,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Fucus serratus,Saw Wrack,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Fucus serratus,Saw Wrack,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14732667,-5.058466667,Leathesia marina,Sea Cauliflower,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14709333,-5.057996667,Ammotheidae,Sea Spiders,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14683,-5.058088333,Didemnum maculosum,Sea Squirt,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14739602,-5.057370071,Lipophrys pholis,Shanny,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741667,-5.05739,Lipophrys pholis,Shanny,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14746667,-5.058086667,Littorina fabalis,Smooth Flat Periwinkle,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14718667,-5.058015,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14709641,-5.058334483,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.147285,-5.057516667,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14739867,-5.057384055,Botryllus schlosseri,Star Tunicate,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Botryllus schlosseri,Star Tunicate,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Actinia fragacea,Strawberry Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14779957,-5.056257024,Actinia fragacea,Strawberry Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14715236,-5.058075797,Spisula solida,Thick Trough Shell,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14757245,-5.057682866,Cantharidinae,Top Shells,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14724317,-5.058221378,Chthamalus,Acorn Barnacles ,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14729167,-5.0582,Chthamalus,Acorn Barnacles ,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14710888,-5.057872145,Dosinia,Artemis Clam,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14737599,-5.058849035,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14733333,-5.058293333,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Actinia equina,Atlantic Beadlet Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14724943,-5.058007007,Nucella lapillus,Atlantic Dogwhelk,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14711333,-5.058121667,Rivularia bullata,Blistered Brook Weed,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Rivularia bullata,Blistered Brook Weed,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Rivularia bullata,Blistered Brook Weed,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.1476506,-5.0583201,Spirobranchus,Christmas Tree Worms,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Spirobranchus,Christmas Tree Worms,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14731333,-5.058223333,Codium,Codiums,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14708,-5.05791,Ophiothrix fragilis,Common Brittle Stars,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14729131,-5.058122661,Corallina officinalis,Common Coralline,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14713833,-5.057955,Corallina officinalis,Common Coralline,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Corallina officinalis,Common Coralline,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14741205,-5.058331526,Patella vulgata,Common European Limpet,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Patella vulgata,Common European Limpet,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14732533,-5.058253631,Patella vulgata,Common European Limpet,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14697643,-5.058543732,Pagurus bernhardus,Common Hermit Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Pagurus bernhardus,Common Hermit Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Littorina littorea,Common Periwinkle,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14726333,-5.05818,Littorina littorea,Common Periwinkle,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14722833,-5.058105,Littorina littorea,Common Periwinkle,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14711667,-5.05812,Littorina littorea,Common Periwinkle,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14715542,-5.058158419,Palaemon serratus,Common Prawn,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Palaemon serratus,Common Prawn,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14714,-5.058168333,Palaemon serratus,Common Prawn,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Palaemon serratus,Common Prawn,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14713167,-5.058108333,Hymeniacidon perlevis,Crumb-of-bread Sponge,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14732535,-5.058210027,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14744667,-5.058353333,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716163,-5.057820782,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.147265,-5.058181667,Asterina gibbosa,Cushion Star,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14728333,-5.057506667,Asterina gibbosa,Cushion Star,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14741523,-5.057794461,Codium fragile,Dead Man's Fingers,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14695877,-5.057965729,Cancer pagurus,Edible Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Cancer pagurus,Edible Crab,MPS
2025-08-09,needs_id,"Mount Batten Beach, Plymouth",50.3581211,-4.126585767,Littorina,Small Sea Snails,MG
2025-08-09,needs_id,"Mount Batten Beach, Plymouth",50.356527,-4.126689874,Littorina,Small Sea Snails,MG
2025-08-09,research,"Mount Batten Beach, Plymouth",50.35663552,-4.126077248,Littorina,Small Sea Snails,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14708667,-5.05791,Cancer pagurus,Edible Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14713667,-5.057955,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Lithophyllum incrustans,Encrusting Coralline Alga,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14715415,-5.058666314,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.1476784,-5.0584061,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14717224,-5.058100868,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14733167,-5.058263333,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14732167,-5.058231667,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14723167,-5.058095,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.1471688,-5.058095503,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Carcinus maenas,European Green Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14719667,-5.057916667,Calliostoma zizyphinum,European Painted Top Shell,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Acromegalomma,Fan Worm,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14744566,-5.058377581,Florideophyceae,Florideophycean Algae,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14743652,-5.058364406,Saccorhiza polyschides,Furbelows,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Saccorhiza polyschides,Furbelows,CFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.1475602,-5.0587225,Gastropoda,Gastropods,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Palaemon,Glass Shrimps,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14743119,-5.058410078,Pecten maximus,Great Scallop,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Steromphala cineraria,Grey Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14705667,-5.058021667,Steromphala cineraria,Grey Topshell,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14709665,-5.057986368,Ulva intestinalis,Gutweed,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14735,-5.058218333,Ulva intestinalis,Gutweed,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Electra pilosa,Hairy Sea-mat,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Sabellaria alveolata,Honeycomb Worm,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14711399,-5.057947286,Sargassum muticum,Japanese Wireweed,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Sargassum muticum,Japanese Wireweed,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Sargassum muticum,Japanese Wireweed,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Spirobranchus triqueter,Keeled Tubeworm,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14735,-5.058218333,Spirobranchus triqueter,Keeled Tubeworm,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14713099,-5.058084774,Spirobranchus lamarcki,Lamarck's Christmas Tree Worm,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14719269,-5.058034986,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14734873,-5.058337964,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14743734,-5.058367211,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14743734,-5.058367211,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14743613,-5.058374334,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14728,-5.05815,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Phorcus lineatus,Lined Top Shell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14743257,-5.058361363,Taurulus bubalis,Longspined Bullhead,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14728667,-5.058141667,Taurulus bubalis,Longspined Bullhead,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Coryphoblennius galerita,Montagu's Blenny,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14725384,-5.058268698,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14729889,-5.058252951,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.1472632,-5.058164162,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14712333,-5.057965,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14708846,-5.057952843,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Xantho hydrophilus,Montagu's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Chthamalus montagui,Montagu's Stellate Barnacle,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Tritia reticulata,Netted Dogwhelk,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14730486,-5.058031793,Laminaria digitata,Oarweed,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.1477128,-5.0581367,Magallana gigas,Pacific Oyster,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Patella,Patella Limpets,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Patella,Patella Limpets,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14715,-5.057988333,Osmundea pinnatifida,Pepper Dulse,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Steromphala umbilicalis,Purple Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Steromphala umbilicalis,Purple Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14726333,-5.05818,Steromphala umbilicalis,Purple Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14726849,-5.058181334,Steromphala umbilicalis,Purple Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Steromphala umbilicalis,Purple Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Steromphala umbilicalis,Purple Topshell,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Ericaria selaginoides,Rainbow Wrack,CFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14740725,-5.058344766,Dosinia exoleta,Rayed Artemis,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.1476709,-5.0583035,Solen,Razor Shells,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14702833,-5.058048333,Watersipora subatra,Red Ripple Bryozoan,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14708,-5.05791,Xantho pilipes,Risso's Crab,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.1473,-5.058178333,Palaemon elegans,Rockpool Prawn,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Hildenbrandia rubra,Rusty Rock,TFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Clibanarius erythropus,Saint Piran's Hermit Crab,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.147335,-5.0583,Sargassum,Sargassum,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14741523,-5.057794461,Fucus serratus,Saw Wrack,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.147355,-5.058208333,Fucus serratus,Saw Wrack,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Fucus serratus,Saw Wrack,CFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14706878,-5.057819198,Ulva,Sea Lettuces,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14744392,-5.058378062,Ulva,Sea Lettuces,TFM
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14712056,-5.057949376,Sedentaria,Sedentary and Tube-dwelling Bristle Worms,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14738902,-5.058580478,Lipophrys pholis,Shanny,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14730858,-5.058514377,Littorina,Small Sea Snails,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14724833,-5.05812,Littorina,Small Sea Snails,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Littorina,Small Sea Snails,MG
2025-08-09,research,"Castle Beach, Falmouth",50.14723482,-5.058165768,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14714167,-5.058166667,Spirorbinae,Spiral Tube Worms,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14709014,-5.058001646,Actinia fragacea,Strawberry Anemone,MPS
2025-08-09,research,"Castle Beach, Falmouth",50.14716745,-5.058307054,Spisula solida,Thick Trough Shell,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Cantharidinae,Top Shells,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Cantharidinae,Top Shells,MG
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14709891,-5.057944712,Spisula,Trough Shells,SSF
2025-08-09,research,"Castle Beach, Falmouth",50.14727833,-5.058236667,Necora puber,Velvet Swimming Crab,MPS
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14717225,-5.057917938,Veneridae,Venus Clams ,SSF
2025-08-09,needs_id,"Castle Beach, Falmouth",50.14716745,-5.058307054,Fucus,Vesicled Rockweeds,CFM
2025-08-09,research,"Castle Beach, Falmouth",50.14755333,-5.058376667,Nerophis lumbriciformis,Worm Pipefish,MPS
2025-08-09,research,"Mount Batten Beach, Plymouth",50.35627099,-4.127041753,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Mount Batten Beach, Plymouth",50.35628907,-4.126570489,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Mount Batten Beach, Plymouth",50.3566804,-4.126902446,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Mount Batten Beach, Plymouth",50.35621399,-4.126189146,Anemonia viridis,Snakelocks Anemone,MPS
2025-08-09,research,"Mount Batten Beach, Plymouth",50.35673005,-4.126347358,Anemonia viridis,Snakelocks Anemone,MPS
